RUN	parabank.ConsultarEstadoCuentasTest	consultarestadocuentastest	1745973020721	 	3.3.1
REQUEST	63		ConsultarEstadoCuentas	1745973023069	1745973023661	KO	responseTimeInMillis.find.lessThanOrEqual(300), 592 is not less than or equal to 300
USER	Consultar estado de cuentas	63	END	1745973023069	1745973023663
REQUEST	26		ConsultarEstadoCuentas	1745973023065	1745973023750	KO	responseTimeInMillis.find.lessThanOrEqual(300), 685 is not less than or equal to 300
REQUEST	128		ConsultarEstadoCuentas	1745973023075	1745973023750	KO	responseTimeInMillis.find.lessThanOrEqual(300), 675 is not less than or equal to 300
REQUEST	73		ConsultarEstadoCuentas	1745973023070	1745973023751	KO	responseTimeInMillis.find.lessThanOrEqual(300), 681 is not less than or equal to 300
USER	Consultar estado de cuentas	73	END	1745973023069	1745973023752
USER	Consultar estado de cuentas	26	END	1745973023064	1745973023752
USER	Consultar estado de cuentas	128	END	1745973023074	1745973023752
REQUEST	176		ConsultarEstadoCuentas	1745973023079	1745973023753	KO	responseTimeInMillis.find.lessThanOrEqual(300), 674 is not less than or equal to 300
USER	Consultar estado de cuentas	176	END	1745973023079	1745973023754
REQUEST	22		ConsultarEstadoCuentas	1745973023050	1745973023762	KO	responseTimeInMillis.find.lessThanOrEqual(300), 712 is not less than or equal to 300
USER	Consultar estado de cuentas	22	END	1745973022954	1745973023764
REQUEST	36		ConsultarEstadoCuentas	1745973023066	1745973023864	KO	responseTimeInMillis.find.lessThanOrEqual(300), 798 is not less than or equal to 300
USER	Consultar estado de cuentas	36	END	1745973023066	1745973023866
REQUEST	126		ConsultarEstadoCuentas	1745973023080	1745973023870	KO	responseTimeInMillis.find.lessThanOrEqual(300), 790 is not less than or equal to 300
REQUEST	134		ConsultarEstadoCuentas	1745973023075	1745973023870	KO	responseTimeInMillis.find.lessThanOrEqual(300), 795 is not less than or equal to 300
REQUEST	98		ConsultarEstadoCuentas	1745973023072	1745973023870	KO	responseTimeInMillis.find.lessThanOrEqual(300), 798 is not less than or equal to 300
USER	Consultar estado de cuentas	126	END	1745973023074	1745973023871
USER	Consultar estado de cuentas	98	END	1745973023071	1745973023871
USER	Consultar estado de cuentas	134	END	1745973023074	1745973023871
REQUEST	106		ConsultarEstadoCuentas	1745973023073	1745973023873	KO	responseTimeInMillis.find.lessThanOrEqual(300), 800 is not less than or equal to 300
USER	Consultar estado de cuentas	106	END	1745973023072	1745973023874
REQUEST	121		ConsultarEstadoCuentas	1745973023074	1745973023931	KO	responseTimeInMillis.find.lessThanOrEqual(300), 857 is not less than or equal to 300
REQUEST	168		ConsultarEstadoCuentas	1745973023078	1745973023930	KO	responseTimeInMillis.find.lessThanOrEqual(300), 852 is not less than or equal to 300
REQUEST	86		ConsultarEstadoCuentas	1745973023071	1745973023931	KO	responseTimeInMillis.find.lessThanOrEqual(300), 860 is not less than or equal to 300
USER	Consultar estado de cuentas	121	END	1745973023073	1745973023932
USER	Consultar estado de cuentas	168	END	1745973023078	1745973023932
USER	Consultar estado de cuentas	86	END	1745973023071	1745973023932
REQUEST	57		ConsultarEstadoCuentas	1745973023068	1745973023932	KO	responseTimeInMillis.find.lessThanOrEqual(300), 864 is not less than or equal to 300
REQUEST	88		ConsultarEstadoCuentas	1745973023071	1745973023932	KO	responseTimeInMillis.find.lessThanOrEqual(300), 861 is not less than or equal to 300
USER	Consultar estado de cuentas	57	END	1745973023068	1745973023933
USER	Consultar estado de cuentas	88	END	1745973023071	1745973023934
REQUEST	195		ConsultarEstadoCuentas	1745973023081	1745973023934	KO	responseTimeInMillis.find.lessThanOrEqual(300), 853 is not less than or equal to 300
REQUEST	132		ConsultarEstadoCuentas	1745973023075	1745973023934	KO	responseTimeInMillis.find.lessThanOrEqual(300), 859 is not less than or equal to 300
USER	Consultar estado de cuentas	132	END	1745973023074	1745973023935
USER	Consultar estado de cuentas	195	END	1745973023080	1745973023935
REQUEST	171		ConsultarEstadoCuentas	1745973023078	1745973023940	KO	responseTimeInMillis.find.lessThanOrEqual(300), 862 is not less than or equal to 300
USER	Consultar estado de cuentas	171	END	1745973023078	1745973023942
REQUEST	25		ConsultarEstadoCuentas	1745973023064	1745973023942	KO	responseTimeInMillis.find.lessThanOrEqual(300), 878 is not less than or equal to 300
REQUEST	158		ConsultarEstadoCuentas	1745973023077	1745973023942	KO	responseTimeInMillis.find.lessThanOrEqual(300), 865 is not less than or equal to 300
REQUEST	115		ConsultarEstadoCuentas	1745973023073	1745973023944	KO	responseTimeInMillis.find.lessThanOrEqual(300), 871 is not less than or equal to 300
USER	Consultar estado de cuentas	25	END	1745973023063	1745973023943
USER	Consultar estado de cuentas	158	END	1745973023076	1745973023943
USER	Consultar estado de cuentas	115	END	1745973023073	1745973023945
REQUEST	200		ConsultarEstadoCuentas	1745973023081	1745973023947	KO	responseTimeInMillis.find.lessThanOrEqual(300), 866 is not less than or equal to 300
REQUEST	68		ConsultarEstadoCuentas	1745973023070	1745973023947	KO	responseTimeInMillis.find.lessThanOrEqual(300), 877 is not less than or equal to 300
USER	Consultar estado de cuentas	68	END	1745973023069	1745973023948
USER	Consultar estado de cuentas	200	END	1745973023081	1745973023948
REQUEST	23		ConsultarEstadoCuentas	1745973023050	1745973023965	KO	responseTimeInMillis.find.lessThanOrEqual(300), 915 is not less than or equal to 300
USER	Consultar estado de cuentas	23	END	1745973022954	1745973023967
REQUEST	16		ConsultarEstadoCuentas	1745973023050	1745973023976	KO	responseTimeInMillis.find.lessThanOrEqual(300), 926 is not less than or equal to 300
USER	Consultar estado de cuentas	16	END	1745973022949	1745973023977
REQUEST	9		ConsultarEstadoCuentas	1745973023050	1745973023990	KO	responseTimeInMillis.find.lessThanOrEqual(300), 940 is not less than or equal to 300
REQUEST	4		ConsultarEstadoCuentas	1745973023050	1745973023990	KO	responseTimeInMillis.find.lessThanOrEqual(300), 940 is not less than or equal to 300
USER	Consultar estado de cuentas	9	END	1745973022947	1745973023992
USER	Consultar estado de cuentas	4	END	1745973022946	1745973023992
REQUEST	141		ConsultarEstadoCuentas	1745973023078	1745973023991	KO	responseTimeInMillis.find.lessThanOrEqual(300), 913 is not less than or equal to 300
USER	Consultar estado de cuentas	141	END	1745973023075	1745973023994
REQUEST	66		ConsultarEstadoCuentas	1745973023069	1745973023996	KO	responseTimeInMillis.find.lessThanOrEqual(300), 927 is not less than or equal to 300
USER	Consultar estado de cuentas	66	END	1745973023069	1745973023997
REQUEST	6		ConsultarEstadoCuentas	1745973023050	1745973023998	KO	responseTimeInMillis.find.lessThanOrEqual(300), 948 is not less than or equal to 300
USER	Consultar estado de cuentas	6	END	1745973022947	1745973023999
REQUEST	30		ConsultarEstadoCuentas	1745973023066	1745973024006	KO	responseTimeInMillis.find.lessThanOrEqual(300), 940 is not less than or equal to 300
USER	Consultar estado de cuentas	30	END	1745973023065	1745973024007
REQUEST	186		ConsultarEstadoCuentas	1745973023080	1745973024008	KO	responseTimeInMillis.find.lessThanOrEqual(300), 928 is not less than or equal to 300
REQUEST	92		ConsultarEstadoCuentas	1745973023072	1745973024009	KO	responseTimeInMillis.find.lessThanOrEqual(300), 937 is not less than or equal to 300
USER	Consultar estado de cuentas	186	END	1745973023079	1745973024009
USER	Consultar estado de cuentas	92	END	1745973023071	1745973024009
REQUEST	60		ConsultarEstadoCuentas	1745973023069	1745973024021	KO	responseTimeInMillis.find.lessThanOrEqual(300), 952 is not less than or equal to 300
USER	Consultar estado de cuentas	60	END	1745973023069	1745973024022
REQUEST	154		ConsultarEstadoCuentas	1745973023077	1745973024050	KO	responseTimeInMillis.find.lessThanOrEqual(300), 973 is not less than or equal to 300
USER	Consultar estado de cuentas	154	END	1745973023076	1745973024051
REQUEST	90		ConsultarEstadoCuentas	1745973023071	1745973024071	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1000 is not less than or equal to 300
USER	Consultar estado de cuentas	90	END	1745973023071	1745973024073
REQUEST	12		ConsultarEstadoCuentas	1745973023050	1745973024118	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1068 is not less than or equal to 300
REQUEST	15		ConsultarEstadoCuentas	1745973023050	1745973024118	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1068 is not less than or equal to 300
REQUEST	10		ConsultarEstadoCuentas	1745973023050	1745973024118	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1068 is not less than or equal to 300
REQUEST	18		ConsultarEstadoCuentas	1745973023050	1745973024118	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1068 is not less than or equal to 300
REQUEST	40		ConsultarEstadoCuentas	1745973023067	1745973024118	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1051 is not less than or equal to 300
USER	Consultar estado de cuentas	10	END	1745973022948	1745973024119
USER	Consultar estado de cuentas	18	END	1745973022949	1745973024119
USER	Consultar estado de cuentas	15	END	1745973022949	1745973024119
USER	Consultar estado de cuentas	40	END	1745973023066	1745973024119
USER	Consultar estado de cuentas	12	END	1745973022948	1745973024119
REQUEST	32		ConsultarEstadoCuentas	1745973023066	1745973024120	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1054 is not less than or equal to 300
USER	Consultar estado de cuentas	32	END	1745973023065	1745973024121
REQUEST	5		ConsultarEstadoCuentas	1745973023050	1745973024123	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1073 is not less than or equal to 300
USER	Consultar estado de cuentas	5	END	1745973022947	1745973024124
REQUEST	71		ConsultarEstadoCuentas	1745973023070	1745973024125	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1055 is not less than or equal to 300
REQUEST	13		ConsultarEstadoCuentas	1745973023051	1745973024125	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1074 is not less than or equal to 300
USER	Consultar estado de cuentas	13	END	1745973022948	1745973024126
USER	Consultar estado de cuentas	71	END	1745973023069	1745973024126
REQUEST	74		ConsultarEstadoCuentas	1745973023070	1745973024140	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1070 is not less than or equal to 300
USER	Consultar estado de cuentas	74	END	1745973023070	1745973024141
REQUEST	3		ConsultarEstadoCuentas	1745973023050	1745973024143	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1093 is not less than or equal to 300
USER	Consultar estado de cuentas	3	END	1745973022946	1745973024144
REQUEST	54		ConsultarEstadoCuentas	1745973023068	1745973024159	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1091 is not less than or equal to 300
USER	Consultar estado de cuentas	54	END	1745973023068	1745973024161
REQUEST	112		ConsultarEstadoCuentas	1745973023073	1745973024164	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1091 is not less than or equal to 300
USER	Consultar estado de cuentas	112	END	1745973023073	1745973024165
REQUEST	47		ConsultarEstadoCuentas	1745973023068	1745973024166	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1098 is not less than or equal to 300
USER	Consultar estado de cuentas	47	END	1745973023067	1745973024167
REQUEST	122		ConsultarEstadoCuentas	1745973023074	1745973024170	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1096 is not less than or equal to 300
USER	Consultar estado de cuentas	122	END	1745973023073	1745973024171
REQUEST	58		ConsultarEstadoCuentas	1745973023068	1745973024181	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1113 is not less than or equal to 300
USER	Consultar estado de cuentas	58	END	1745973023068	1745973024182
REQUEST	39		ConsultarEstadoCuentas	1745973023066	1745973024200	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1134 is not less than or equal to 300
REQUEST	93		ConsultarEstadoCuentas	1745973023075	1745973024200	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1125 is not less than or equal to 300
REQUEST	78		ConsultarEstadoCuentas	1745973023071	1745973024200	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1129 is not less than or equal to 300
REQUEST	105		ConsultarEstadoCuentas	1745973023073	1745973024200	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1127 is not less than or equal to 300
USER	Consultar estado de cuentas	105	END	1745973023072	1745973024202
USER	Consultar estado de cuentas	93	END	1745973023071	1745973024202
USER	Consultar estado de cuentas	78	END	1745973023070	1745973024202
USER	Consultar estado de cuentas	39	END	1745973023066	1745973024202
REQUEST	42		ConsultarEstadoCuentas	1745973023067	1745973024204	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1137 is not less than or equal to 300
REQUEST	14		ConsultarEstadoCuentas	1745973023050	1745973024204	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1154 is not less than or equal to 300
USER	Consultar estado de cuentas	42	END	1745973023066	1745973024205
USER	Consultar estado de cuentas	14	END	1745973022948	1745973024205
REQUEST	51		ConsultarEstadoCuentas	1745973023068	1745973024210	KO	responseTimeInMillis.find.lessThanOrEqual(300), 1142 is not less than or equal to 300
USER	Consultar estado de cuentas	51	END	1745973023067	1745973024211
