ASSERTION	AAMAARNMb2dpbiAxMDAvbG9naW5fMTAwAwABAQEAAAAAAABAn0A=
ASSERTION	AAMAARNMb2dpbiAyMDAvbG9naW5fMjAwAwABAQEAAAAAAACIs0A=
RUN	parabank.LoginTest	logintest	1746084763436	 	3.3.1
USER	Carga Pico	147	END	1746084765278	1746084766014
REQUEST	46	Login 100	login_100	1746084765265	1746084766023	OK	 
GROUP	46	Login 100	1746084765265	1746084766024	758	OK
USER	Carga Normal	46	END	1746084765265	1746084766025
REQUEST	33	Login 100	login_100	1746084765263	1746084766025	OK	 
REQUEST	300	Login 200	login_200	1746084765301	1746084766025	OK	 
GROUP	300	Login 200	1746084765301	1746084766025	724	OK
GROUP	33	Login 100	1746084765263	1746084766025	762	OK
USER	Carga Normal	33	END	1746084765263	1746084766026
USER	Carga Pico	300	END	1746084765301	1746084766026
REQUEST	40	Login 100	login_100	1746084765265	1746084766027	OK	 
GROUP	40	Login 100	1746084765264	1746084766028	762	OK
USER	Carga Normal	40	END	1746084765264	1746084766029
REQUEST	36	Login 100	login_100	1746084765264	1746084766029	OK	 
GROUP	36	Login 100	1746084765264	1746084766029	765	OK
USER	Carga Normal	36	END	1746084765263	1746084766030
REQUEST	48	Login 100	login_100	1746084765266	1746084766039	OK	 
REQUEST	206	Login 200	login_200	1746084765285	1746084766039	OK	 
GROUP	48	Login 100	1746084765266	1746084766039	773	OK
GROUP	206	Login 200	1746084765285	1746084766039	754	OK
USER	Carga Pico	206	END	1746084765285	1746084766040
USER	Carga Normal	48	END	1746084765265	1746084766040
REQUEST	214	Login 200	login_200	1746084765286	1746084766042	OK	 
GROUP	214	Login 200	1746084765286	1746084766042	756	OK
USER	Carga Pico	214	END	1746084765285	1746084766043
REQUEST	195	Login 200	login_200	1746084765285	1746084766044	OK	 
REQUEST	224	Login 200	login_200	1746084765287	1746084766044	OK	 
GROUP	224	Login 200	1746084765287	1746084766044	757	OK
GROUP	195	Login 200	1746084765285	1746084766044	759	OK
USER	Carga Pico	224	END	1746084765287	1746084766045
USER	Carga Pico	195	END	1746084765283	1746084766045
REQUEST	78	Login 100	login_100	1746084765270	1746084766046	OK	 
GROUP	78	Login 100	1746084765270	1746084766046	776	OK
USER	Carga Normal	78	END	1746084765269	1746084766047
REQUEST	151	Login 200	login_200	1746084765279	1746084766048	OK	 
REQUEST	158	Login 200	login_200	1746084765279	1746084766048	OK	 
GROUP	151	Login 200	1746084765279	1746084766048	769	OK
GROUP	158	Login 200	1746084765279	1746084766048	769	OK
USER	Carga Pico	151	END	1746084765278	1746084766048
USER	Carga Pico	158	END	1746084765279	1746084766048
REQUEST	288	Login 200	login_200	1746084765299	1746084766050	OK	 
GROUP	288	Login 200	1746084765299	1746084766050	751	OK
USER	Carga Pico	288	END	1746084765299	1746084766051
REQUEST	37	Login 100	login_100	1746084765264	1746084766053	OK	 
GROUP	37	Login 100	1746084765264	1746084766054	789	OK
USER	Carga Normal	37	END	1746084765263	1746084766054
REQUEST	235	Login 200	login_200	1746084765288	1746084766055	OK	 
GROUP	235	Login 200	1746084765288	1746084766056	767	OK
USER	Carga Pico	235	END	1746084765288	1746084766056
REQUEST	62	Login 100	login_100	1746084765268	1746084766059	OK	 
GROUP	62	Login 100	1746084765268	1746084766059	791	OK
USER	Carga Normal	62	END	1746084765267	1746084766060
REQUEST	118	Login 200	login_200	1746084765276	1746084766060	OK	 
GROUP	118	Login 200	1746084765276	1746084766061	784	OK
USER	Carga Pico	118	END	1746084765275	1746084766061
REQUEST	173	Login 200	login_200	1746084765281	1746084766063	OK	 
GROUP	173	Login 200	1746084765281	1746084766063	782	OK
USER	Carga Pico	173	END	1746084765281	1746084766064
REQUEST	254	Login 200	login_200	1746084765292	1746084766064	OK	 
GROUP	254	Login 200	1746084765292	1746084766065	772	OK
USER	Carga Pico	254	END	1746084765292	1746084766065
REQUEST	26	Login 100	login_100	1746084765262	1746084766066	OK	 
GROUP	26	Login 100	1746084765261	1746084766066	804	OK
USER	Carga Normal	26	END	1746084765261	1746084766067
REQUEST	221	Login 200	login_200	1746084765288	1746084766068	OK	 
GROUP	221	Login 200	1746084765287	1746084766068	780	OK
USER	Carga Pico	221	END	1746084765286	1746084766068
REQUEST	42	Login 100	login_100	1746084765265	1746084766069	OK	 
REQUEST	73	Login 100	login_100	1746084765269	1746084766069	OK	 
GROUP	42	Login 100	1746084765264	1746084766069	804	OK
GROUP	73	Login 100	1746084765269	1746084766069	800	OK
USER	Carga Normal	42	END	1746084765264	1746084766070
USER	Carga Normal	73	END	1746084765269	1746084766070
REQUEST	152	Login 200	login_200	1746084765279	1746084766072	OK	 
GROUP	152	Login 200	1746084765279	1746084766072	793	OK
USER	Carga Pico	152	END	1746084765278	1746084766073
REQUEST	43	Login 100	login_100	1746084765265	1746084766074	OK	 
GROUP	43	Login 100	1746084765265	1746084766075	809	OK
USER	Carga Normal	43	END	1746084765264	1746084766075
REQUEST	130	Login 200	login_200	1746084765277	1746084766078	OK	 
GROUP	130	Login 200	1746084765277	1746084766078	801	OK
REQUEST	172	Login 200	login_200	1746084765282	1746084766078	OK	 
GROUP	172	Login 200	1746084765281	1746084766079	796	OK
USER	Carga Pico	130	END	1746084765276	1746084766079
USER	Carga Pico	172	END	1746084765281	1746084766079
REQUEST	140	Login 200	login_200	1746084765278	1746084766079	OK	 
GROUP	140	Login 200	1746084765277	1746084766080	801	OK
USER	Carga Pico	140	END	1746084765277	1746084766080
REQUEST	193	Login 200	login_200	1746084765284	1746084766081	OK	 
REQUEST	134	Login 200	login_200	1746084765277	1746084766081	OK	 
REQUEST	234	Login 200	login_200	1746084765289	1746084766081	OK	 
GROUP	134	Login 200	1746084765277	1746084766081	804	OK
GROUP	193	Login 200	1746084765283	1746084766081	797	OK
GROUP	234	Login 200	1746084765288	1746084766081	792	OK
USER	Carga Pico	234	END	1746084765288	1746084766082
USER	Carga Pico	193	END	1746084765283	1746084766082
USER	Carga Pico	134	END	1746084765277	1746084766082
REQUEST	266	Login 200	login_200	1746084765333	1746084766086	OK	 
GROUP	266	Login 200	1746084765295	1746084766086	753	OK
USER	Carga Pico	266	END	1746084765294	1746084766087
REQUEST	242	Login 200	login_200	1746084765290	1746084766088	OK	 
GROUP	242	Login 200	1746084765289	1746084766088	798	OK
USER	Carga Pico	242	END	1746084765289	1746084766089
REQUEST	47	Login 100	login_100	1746084765266	1746084766090	OK	 
GROUP	47	Login 100	1746084765265	1746084766091	824	OK
USER	Carga Normal	47	END	1746084765265	1746084766091
REQUEST	285	Login 200	login_200	1746084765299	1746084766091	OK	 
GROUP	285	Login 200	1746084765298	1746084766092	792	OK
USER	Carga Pico	285	END	1746084765298	1746084766093
REQUEST	198	Login 200	login_200	1746084765284	1746084766115	OK	 
GROUP	198	Login 200	1746084765284	1746084766115	831	OK
USER	Carga Pico	198	END	1746084765284	1746084766117
REQUEST	92	Login 100	login_100	1746084765272	1746084766126	OK	 
REQUEST	297	Login 200	login_200	1746084765301	1746084766126	OK	 
REQUEST	102	Login 200	login_200	1746084765274	1746084766126	OK	 
REQUEST	149	Login 200	login_200	1746084765279	1746084766126	OK	 
GROUP	92	Login 100	1746084765272	1746084766126	854	OK
GROUP	297	Login 200	1746084765301	1746084766126	825	OK
GROUP	102	Login 200	1746084765273	1746084766126	852	OK
GROUP	149	Login 200	1746084765279	1746084766126	847	OK
USER	Carga Pico	297	END	1746084765300	1746084766128
USER	Carga Normal	92	END	1746084765272	1746084766128
USER	Carga Pico	149	END	1746084765278	1746084766128
USER	Carga Pico	102	END	1746084765273	1746084766128
REQUEST	252	Login 200	login_200	1746084765292	1746084766128	OK	 
GROUP	252	Login 200	1746084765292	1746084766129	836	OK
REQUEST	29	Login 100	login_100	1746084765262	1746084766129	OK	 
GROUP	29	Login 100	1746084765262	1746084766129	867	OK
USER	Carga Normal	29	END	1746084765261	1746084766130
USER	Carga Pico	252	END	1746084765291	1746084766130
REQUEST	108	Login 200	login_200	1746084765274	1746084766130	OK	 
GROUP	108	Login 200	1746084765274	1746084766131	856	OK
REQUEST	199	Login 200	login_200	1746084765284	1746084766131	OK	 
GROUP	199	Login 200	1746084765284	1746084766132	847	OK
REQUEST	125	Login 200	login_200	1746084765276	1746084766132	OK	 
GROUP	125	Login 200	1746084765276	1746084766132	856	OK
USER	Carga Pico	108	END	1746084765274	1746084766132
USER	Carga Pico	199	END	1746084765284	1746084766132
USER	Carga Pico	125	END	1746084765276	1746084766133
REQUEST	109	Login 200	login_200	1746084765274	1746084766133	OK	 
GROUP	109	Login 200	1746084765274	1746084766133	859	OK
USER	Carga Pico	109	END	1746084765274	1746084766134
REQUEST	51	Login 100	login_100	1746084765267	1746084766137	OK	 
GROUP	51	Login 100	1746084765266	1746084766138	870	OK
USER	Carga Normal	51	END	1746084765266	1746084766139
REQUEST	58	Login 100	login_100	1746084765278	1746084766141	OK	 
GROUP	58	Login 100	1746084765278	1746084766141	863	OK
USER	Carga Normal	58	END	1746084765266	1746084766142
REQUEST	182	Login 200	login_200	1746084765282	1746084766143	OK	 
GROUP	182	Login 200	1746084765282	1746084766143	861	OK
USER	Carga Pico	182	END	1746084765282	1746084766144
REQUEST	243	Login 200	login_200	1746084765290	1746084766144	OK	 
GROUP	243	Login 200	1746084765289	1746084766144	854	OK
USER	Carga Pico	243	END	1746084765289	1746084766145
REQUEST	67	Login 100	login_100	1746084765269	1746084766156	OK	 
REQUEST	96	Login 100	login_100	1746084765273	1746084766156	OK	 
REQUEST	53	Login 100	login_100	1746084765266	1746084766156	OK	 
GROUP	96	Login 100	1746084765273	1746084766156	883	OK
GROUP	53	Login 100	1746084765266	1746084766156	890	OK
GROUP	67	Login 100	1746084765268	1746084766156	887	OK
USER	Carga Normal	67	END	1746084765268	1746084766157
USER	Carga Normal	96	END	1746084765272	1746084766157
USER	Carga Normal	53	END	1746084765266	1746084766157
REQUEST	128	Login 200	login_200	1746084765277	1746084766158	OK	 
GROUP	128	Login 200	1746084765276	1746084766158	881	OK
REQUEST	50	Login 100	login_100	1746084765266	1746084766158	OK	 
GROUP	50	Login 100	1746084765266	1746084766159	892	OK
REQUEST	184	Login 200	login_200	1746084765283	1746084766158	OK	 
GROUP	184	Login 200	1746084765282	1746084766159	875	OK
USER	Carga Pico	128	END	1746084765276	1746084766159
USER	Carga Normal	50	END	1746084765266	1746084766160
USER	Carga Pico	184	END	1746084765282	1746084766160
REQUEST	240	Login 200	login_200	1746084765289	1746084766160	OK	 
GROUP	240	Login 200	1746084765289	1746084766160	871	OK
USER	Carga Pico	240	END	1746084765289	1746084766161
REQUEST	294	Login 200	login_200	1746084765300	1746084766162	OK	 
GROUP	294	Login 200	1746084765300	1746084766162	862	OK
USER	Carga Pico	294	END	1746084765300	1746084766164
REQUEST	230	Login 200	login_200	1746084765288	1746084766165	OK	 
GROUP	230	Login 200	1746084765288	1746084766165	877	OK
USER	Carga Pico	230	END	1746084765287	1746084766166
REQUEST	114	Login 200	login_200	1746084765275	1746084766206	OK	 
GROUP	114	Login 200	1746084765275	1746084766207	931	OK
USER	Carga Pico	114	END	1746084765275	1746084766208
REQUEST	127	Login 200	login_200	1746084765276	1746084766217	OK	 
GROUP	127	Login 200	1746084765276	1746084766218	941	OK
USER	Carga Pico	127	END	1746084765276	1746084766219
REQUEST	227	Login 200	login_200	1746084765287	1746084766236	OK	 
GROUP	227	Login 200	1746084765287	1746084766237	949	OK
USER	Carga Pico	227	END	1746084765287	1746084766238
REQUEST	8	Login 100	login_100	1746084765243	1746084766241	OK	 
GROUP	8	Login 100	1746084765125	1746084766242	998	OK
USER	Carga Normal	8	END	1746084765113	1746084766242
REQUEST	110	Login 200	login_200	1746084765275	1746084766248	OK	 
GROUP	110	Login 200	1746084765275	1746084766249	973	OK
USER	Carga Pico	110	END	1746084765274	1746084766250
REQUEST	119	Login 200	login_200	1746084765276	1746084766254	OK	 
GROUP	119	Login 200	1746084765276	1746084766254	978	OK
USER	Carga Pico	119	END	1746084765275	1746084766255
REQUEST	192	Login 200	login_200	1746084765283	1746084766259	OK	 
GROUP	192	Login 200	1746084765283	1746084766260	976	OK
USER	Carga Pico	192	END	1746084765283	1746084766261
REQUEST	286	Login 200	login_200	1746084765299	1746084766291	OK	 
GROUP	286	Login 200	1746084765298	1746084766292	992	OK
REQUEST	99	Login 100	login_100	1746084765273	1746084766292	OK	 
GROUP	99	Login 100	1746084765273	1746084766292	1019	OK
USER	Carga Pico	286	END	1746084765298	1746084766293
USER	Carga Normal	99	END	1746084765273	1746084766293
REQUEST	222	Login 200	login_200	1746084765287	1746084766293	OK	 
GROUP	222	Login 200	1746084765287	1746084766293	1006	OK
REQUEST	197	Login 200	login_200	1746084765284	1746084766293	OK	 
GROUP	197	Login 200	1746084765284	1746084766294	1009	OK
USER	Carga Pico	222	END	1746084765286	1746084766294
USER	Carga Pico	197	END	1746084765283	1746084766294
REQUEST	248	Login 200	login_200	1746084765291	1746084766304	OK	 
GROUP	248	Login 200	1746084765290	1746084766305	1013	OK
USER	Carga Pico	248	END	1746084765290	1746084766306
REQUEST	276	Login 200	login_200	1746084765297	1746084766353	OK	 
REQUEST	120	Login 200	login_200	1746084765276	1746084766353	OK	 
REQUEST	231	Login 200	login_200	1746084765288	1746084766353	OK	 
GROUP	120	Login 200	1746084765276	1746084766354	1077	OK
GROUP	276	Login 200	1746084765297	1746084766354	1056	OK
GROUP	231	Login 200	1746084765288	1746084766354	1065	OK
USER	Carga Pico	276	END	1746084765297	1746084766354
USER	Carga Pico	231	END	1746084765287	1746084766354
USER	Carga Pico	120	END	1746084765275	1746084766354
REQUEST	167	Login 200	login_200	1746084765280	1746084766355	OK	 
GROUP	167	Login 200	1746084765280	1746084766355	1075	OK
USER	Carga Pico	167	END	1746084765280	1746084766356
REQUEST	191	Login 200	login_200	1746084765283	1746084766357	OK	 
REQUEST	174	Login 200	login_200	1746084765281	1746084766357	OK	 
REQUEST	2	Login 100	login_100	1746084765243	1746084766357	OK	 
GROUP	2	Login 100	1746084765125	1746084766358	1114	OK
GROUP	174	Login 200	1746084765281	1746084766358	1076	OK
GROUP	191	Login 200	1746084765283	1746084766358	1074	OK
USER	Carga Normal	2	END	1746084765112	1746084766358
USER	Carga Pico	191	END	1746084765283	1746084766358
USER	Carga Pico	174	END	1746084765281	1746084766358
REQUEST	278	Login 200	login_200	1746084765297	1746084766359	OK	 
REQUEST	83	Login 100	login_100	1746084765271	1746084766359	OK	 
REQUEST	34	Login 100	login_100	1746084765263	1746084766359	OK	 
REQUEST	28	Login 100	login_100	1746084765262	1746084766359	OK	 
GROUP	28	Login 100	1746084765261	1746084766360	1097	OK
GROUP	34	Login 100	1746084765263	1746084766360	1096	OK
GROUP	83	Login 100	1746084765271	1746084766360	1088	OK
GROUP	278	Login 200	1746084765297	1746084766360	1062	OK
USER	Carga Normal	83	END	1746084765270	1746084766360
USER	Carga Normal	28	END	1746084765261	1746084766360
USER	Carga Normal	34	END	1746084765263	1746084766360
USER	Carga Pico	278	END	1746084765297	1746084766360
REQUEST	19	Login 100	login_100	1746084765243	1746084766361	OK	 
REQUEST	139	Login 200	login_200	1746084765281	1746084766361	OK	 
GROUP	19	Login 100	1746084765125	1746084766361	1118	OK
GROUP	139	Login 200	1746084765277	1746084766361	1080	OK
USER	Carga Pico	139	END	1746084765277	1746084766362
USER	Carga Normal	19	END	1746084765117	1746084766362
REQUEST	262	Login 200	login_200	1746084765297	1746084766362	OK	 
REQUEST	88	Login 100	login_100	1746084765272	1746084766362	OK	 
GROUP	262	Login 200	1746084765296	1746084766362	1065	OK
GROUP	88	Login 100	1746084765272	1746084766362	1090	OK
USER	Carga Normal	88	END	1746084765272	1746084766363
USER	Carga Pico	262	END	1746084765294	1746084766363
REQUEST	112	Login 200	login_200	1746084765275	1746084766379	OK	 
REQUEST	245	Login 200	login_200	1746084765291	1746084766379	OK	 
REQUEST	269	Login 200	login_200	1746084765333	1746084766379	OK	 
REQUEST	280	Login 200	login_200	1746084765298	1746084766379	OK	 
GROUP	245	Login 200	1746084765290	1746084766379	1088	OK
GROUP	269	Login 200	1746084765333	1746084766379	1046	OK
GROUP	280	Login 200	1746084765298	1746084766379	1081	OK
GROUP	112	Login 200	1746084765275	1746084766379	1104	OK
USER	Carga Pico	245	END	1746084765289	1746084766380
USER	Carga Pico	280	END	1746084765297	1746084766380
USER	Carga Pico	269	END	1746084765295	1746084766380
USER	Carga Pico	112	END	1746084765275	1746084766380
REQUEST	72	Login 100	login_100	1746084765269	1746084766380	OK	 
GROUP	72	Login 100	1746084765269	1746084766381	1111	OK
USER	Carga Normal	72	END	1746084765269	1746084766382
REQUEST	207	Login 200	login_200	1746084765285	1746084766440	OK	 
REQUEST	133	Login 200	login_200	1746084765277	1746084766440	OK	 
GROUP	133	Login 200	1746084765277	1746084766440	1163	OK
GROUP	207	Login 200	1746084765285	1746084766440	1155	OK
USER	Carga Pico	207	END	1746084765285	1746084766441
USER	Carga Pico	133	END	1746084765277	1746084766441
REQUEST	190	Login 200	login_200	1746084765283	1746084766442	OK	 
GROUP	190	Login 200	1746084765283	1746084766443	1159	OK
USER	Carga Pico	190	END	1746084765283	1746084766443
REQUEST	270	Login 200	login_200	1746084765295	1746084766448	OK	 
GROUP	270	Login 200	1746084765295	1746084766448	1153	OK
USER	Carga Pico	270	END	1746084765295	1746084766449
REQUEST	76	Login 100	login_100	1746084765270	1746084766451	OK	 
GROUP	76	Login 100	1746084765269	1746084766451	1181	OK
USER	Carga Normal	76	END	1746084765269	1746084766452
REQUEST	57	Login 100	login_100	1746084765274	1746084766456	OK	 
REQUEST	159	Login 200	login_200	1746084765279	1746084766456	OK	 
GROUP	159	Login 200	1746084765279	1746084766456	1177	OK
GROUP	57	Login 100	1746084765274	1746084766456	1182	OK
REQUEST	165	Login 200	login_200	1746084765280	1746084766456	OK	 
REQUEST	176	Login 200	login_200	1746084765281	1746084766456	OK	 
GROUP	176	Login 200	1746084765281	1746084766457	1175	OK
GROUP	165	Login 200	1746084765280	1746084766457	1176	OK
REQUEST	98	Login 100	login_100	1746084765273	1746084766457	OK	 
GROUP	98	Login 100	1746084765273	1746084766457	1184	OK
REQUEST	260	Login 200	login_200	1746084765294	1746084766457	OK	 
GROUP	260	Login 200	1746084765293	1746084766458	1163	OK
USER	Carga Pico	165	END	1746084765280	1746084766458
USER	Carga Pico	159	END	1746084765279	1746084766458
USER	Carga Normal	57	END	1746084765266	1746084766458
USER	Carga Pico	176	END	1746084765281	1746084766458
USER	Carga Pico	260	END	1746084765293	1746084766458
USER	Carga Normal	98	END	1746084765273	1746084766458
REQUEST	63	Login 100	login_100	1746084765268	1746084766458	OK	 
GROUP	63	Login 100	1746084765268	1746084766458	1190	OK
REQUEST	89	Login 100	login_100	1746084765272	1746084766458	OK	 
GROUP	89	Login 100	1746084765272	1746084766459	1186	OK
USER	Carga Normal	63	END	1746084765267	1746084766459
USER	Carga Normal	89	END	1746084765272	1746084766459
REQUEST	124	Login 200	login_200	1746084765276	1746084766465	OK	 
GROUP	124	Login 200	1746084765276	1746084766466	1189	OK
REQUEST	154	Login 200	login_200	1746084765279	1746084766466	OK	 
REQUEST	238	Login 200	login_200	1746084765289	1746084766466	OK	 
GROUP	154	Login 200	1746084765279	1746084766466	1187	OK
GROUP	238	Login 200	1746084765289	1746084766466	1177	OK
USER	Carga Pico	124	END	1746084765276	1746084766467
USER	Carga Pico	238	END	1746084765288	1746084766467
USER	Carga Pico	154	END	1746084765279	1746084766467
REQUEST	272	Login 200	login_200	1746084765305	1746084766469	OK	 
REQUEST	185	Login 200	login_200	1746084765282	1746084766469	OK	 
REQUEST	279	Login 200	login_200	1746084765298	1746084766469	OK	 
GROUP	272	Login 200	1746084765296	1746084766469	1164	OK
GROUP	185	Login 200	1746084765282	1746084766469	1187	OK
GROUP	279	Login 200	1746084765298	1746084766469	1171	OK
USER	Carga Pico	185	END	1746084765282	1746084766470
USER	Carga Pico	272	END	1746084765295	1746084766470
USER	Carga Pico	279	END	1746084765297	1746084766470
REQUEST	241	Login 200	login_200	1746084765289	1746084766471	OK	 
GROUP	241	Login 200	1746084765289	1746084766471	1182	OK
USER	Carga Pico	241	END	1746084765289	1746084766472
REQUEST	189	Login 200	login_200	1746084765283	1746084766473	OK	 
GROUP	189	Login 200	1746084765283	1746084766473	1190	OK
REQUEST	284	Login 200	login_200	1746084765299	1746084766473	OK	 
GROUP	284	Login 200	1746084765298	1746084766474	1174	OK
USER	Carga Pico	284	END	1746084765298	1746084766474
USER	Carga Pico	189	END	1746084765282	1746084766474
REQUEST	233	Login 200	login_200	1746084765288	1746084766475	OK	 
GROUP	233	Login 200	1746084765288	1746084766476	1187	OK
USER	Carga Pico	233	END	1746084765288	1746084766476
REQUEST	113	Login 200	login_200	1746084765275	1746084766479	OK	 
GROUP	113	Login 200	1746084765275	1746084766479	1204	OK
USER	Carga Pico	113	END	1746084765275	1746084766480
REQUEST	177	Login 200	login_200	1746084765282	1746084766485	OK	 
GROUP	177	Login 200	1746084765281	1746084766485	1203	OK
USER	Carga Pico	177	END	1746084765281	1746084766486
REQUEST	281	Login 200	login_200	1746084765298	1746084766486	OK	 
GROUP	281	Login 200	1746084765298	1746084766487	1188	OK
USER	Carga Pico	281	END	1746084765298	1746084766488
REQUEST	226	Login 200	login_200	1746084765287	1746084766493	OK	 
REQUEST	122	Login 200	login_200	1746084765276	1746084766493	OK	 
GROUP	226	Login 200	1746084765287	1746084766494	1206	OK
GROUP	122	Login 200	1746084765276	1746084766494	1217	OK
USER	Carga Pico	122	END	1746084765276	1746084766495
USER	Carga Pico	226	END	1746084765287	1746084766495
REQUEST	10	Login 100	login_100	1746084765243	1746084766495	OK	 
GROUP	10	Login 100	1746084765125	1746084766496	1252	OK
USER	Carga Normal	10	END	1746084765113	1746084766497
REQUEST	225	Login 200	login_200	1746084765287	1746084766497	OK	 
GROUP	225	Login 200	1746084765287	1746084766498	1210	OK
USER	Carga Pico	225	END	1746084765287	1746084766499
REQUEST	106	Login 200	login_200	1746084765275	1746084766500	OK	 
GROUP	106	Login 200	1746084765274	1746084766500	1225	OK
REQUEST	156	Login 200	login_200	1746084765280	1746084766501	OK	 
GROUP	156	Login 200	1746084765279	1746084766502	1221	OK
USER	Carga Pico	106	END	1746084765274	1746084766502
USER	Carga Pico	156	END	1746084765279	1746084766503
REQUEST	259	Login 200	login_200	1746084765293	1746084766510	OK	 
GROUP	259	Login 200	1746084765293	1746084766511	1217	OK
REQUEST	187	Login 200	login_200	1746084765283	1746084766511	OK	 
REQUEST	31	Login 100	login_100	1746084765263	1746084766511	OK	 
GROUP	187	Login 200	1746084765283	1746084766511	1228	OK
GROUP	31	Login 100	1746084765262	1746084766511	1248	OK
REQUEST	178	Login 200	login_200	1746084765283	1746084766511	OK	 
REQUEST	237	Login 200	login_200	1746084765289	1746084766511	OK	 
GROUP	178	Login 200	1746084765282	1746084766511	1228	OK
GROUP	237	Login 200	1746084765288	1746084766511	1222	OK
USER	Carga Pico	259	END	1746084765293	1746084766511
USER	Carga Pico	187	END	1746084765282	1746084766512
USER	Carga Normal	31	END	1746084765262	1746084766512
USER	Carga Pico	237	END	1746084765288	1746084766512
USER	Carga Pico	178	END	1746084765281	1746084766512
REQUEST	131	Login 200	login_200	1746084765277	1746084766513	OK	 
GROUP	131	Login 200	1746084765277	1746084766513	1236	OK
REQUEST	219	Login 200	login_200	1746084765286	1746084766513	OK	 
GROUP	219	Login 200	1746084765286	1746084766513	1227	OK
USER	Carga Pico	131	END	1746084765276	1746084766514
USER	Carga Pico	219	END	1746084765286	1746084766514
REQUEST	82	Login 100	login_100	1746084765271	1746084766517	OK	 
GROUP	82	Login 100	1746084765271	1746084766518	1246	OK
USER	Carga Normal	82	END	1746084765270	1746084766520
REQUEST	168	Login 200	login_200	1746084765281	1746084766520	OK	 
GROUP	168	Login 200	1746084765280	1746084766521	1239	OK
USER	Carga Pico	168	END	1746084765280	1746084766522
REQUEST	115	Login 200	login_200	1746084765276	1746084766524	OK	 
GROUP	115	Login 200	1746084765275	1746084766524	1248	OK
USER	Carga Pico	115	END	1746084765275	1746084766525
REQUEST	95	Login 100	login_100	1746084765292	1746084766529	OK	 
GROUP	95	Login 100	1746084765272	1746084766529	1237	OK
USER	Carga Normal	95	END	1746084765272	1746084766530
REQUEST	65	Login 100	login_100	1746084765268	1746084766546	OK	 
GROUP	65	Login 100	1746084765268	1746084766546	1278	OK
USER	Carga Normal	65	END	1746084765268	1746084766547
REQUEST	9	Login 100	login_100	1746084765243	1746084766581	OK	 
REQUEST	161	Login 200	login_200	1746084765280	1746084766581	OK	 
REQUEST	141	Login 200	login_200	1746084765278	1746084766581	OK	 
GROUP	161	Login 200	1746084765280	1746084766581	1301	OK
GROUP	9	Login 100	1746084765125	1746084766581	1338	OK
GROUP	141	Login 200	1746084765278	1746084766581	1303	OK
REQUEST	3	Login 100	login_100	1746084765243	1746084766598	OK	 
REQUEST	104	Login 200	login_200	1746084765274	1746084766598	OK	 
GROUP	3	Login 100	1746084765125	1746084766598	1355	OK
GROUP	104	Login 200	1746084765274	1746084766598	1324	OK
REQUEST	160	Login 200	login_200	1746084765370	1746084766598	OK	 
GROUP	160	Login 200	1746084765368	1746084766598	1228	OK
REQUEST	296	Login 200	login_200	1746084765301	1746084766599	OK	 
GROUP	296	Login 200	1746084765301	1746084766599	1298	OK
USER	Carga Pico	141	END	1746084765277	1746084766582
USER	Carga Normal	9	END	1746084765113	1746084766582
USER	Carga Pico	161	END	1746084765279	1746084766583
USER	Carga Normal	3	END	1746084765112	1746084766599
USER	Carga Pico	104	END	1746084765273	1746084766599
USER	Carga Pico	160	END	1746084765279	1746084766599
USER	Carga Pico	296	END	1746084765300	1746084766600
REQUEST	188	Login 200	login_200	1746084765283	1746084766613	OK	 
REQUEST	232	Login 200	login_200	1746084765288	1746084766613	OK	 
GROUP	232	Login 200	1746084765288	1746084766613	1325	OK
GROUP	188	Login 200	1746084765283	1746084766613	1330	OK
USER	Carga Pico	232	END	1746084765288	1746084766614
USER	Carga Pico	188	END	1746084765282	1746084766614
REQUEST	90	Login 100	login_100	1746084765272	1746084766632	OK	 
GROUP	90	Login 100	1746084765272	1746084766632	1360	OK
REQUEST	107	Login 200	login_200	1746084765275	1746084766632	OK	 
GROUP	107	Login 200	1746084765274	1746084766632	1357	OK
REQUEST	175	Login 200	login_200	1746084765281	1746084766632	OK	 
GROUP	175	Login 200	1746084765281	1746084766632	1351	OK
REQUEST	201	Login 200	login_200	1746084765296	1746084766632	OK	 
GROUP	201	Login 200	1746084765284	1746084766632	1336	OK
REQUEST	295	Login 200	login_200	1746084765301	1746084766633	OK	 
GROUP	295	Login 200	1746084765301	1746084766634	1332	OK
REQUEST	213	Login 200	login_200	1746084765286	1746084766634	OK	 
GROUP	213	Login 200	1746084765285	1746084766634	1348	OK
REQUEST	44	Login 100	login_100	1746084765265	1746084766633	OK	 
GROUP	44	Login 100	1746084765265	1746084766634	1368	OK
REQUEST	255	Login 200	login_200	1746084765303	1746084766635	OK	 
GROUP	255	Login 200	1746084765302	1746084766635	1332	OK
REQUEST	205	Login 200	login_200	1746084765285	1746084766645	OK	 
GROUP	205	Login 200	1746084765285	1746084766645	1360	OK
REQUEST	105	Login 200	login_200	1746084765274	1746084766645	OK	 
GROUP	105	Login 200	1746084765274	1746084766646	1371	OK
REQUEST	145	Login 200	login_200	1746084765278	1746084766646	OK	 
GROUP	145	Login 200	1746084765278	1746084766646	1368	OK
REQUEST	121	Login 200	login_200	1746084765276	1746084766647	OK	 
GROUP	121	Login 200	1746084765276	1746084766647	1371	OK
REQUEST	277	Login 200	login_200	1746084765297	1746084766647	OK	 
GROUP	277	Login 200	1746084765297	1746084766648	1350	OK
