ASSERTION	AAEDAAEBAQAAAAAAAHCnQA==
ASSERTION	AAECAAIBAAAAAAAAAPA/
RUN	parabank.ConsultarEstadoCuentasTest	consultarestadocuentastest	1746167491661	 	3.3.1
REQUEST	87		ConsultarEstadoCuentas	1746167493270	1746167494116	OK	 
USER	Consultar estado de cuentas	87	END	1746167493270	1746167494117
REQUEST	85		ConsultarEstadoCuentas	1746167493270	1746167494125	OK	 
USER	Consultar estado de cuentas	85	END	1746167493269	1746167494126
REQUEST	53		ConsultarEstadoCuentas	1746167493266	1746167494140	OK	 
REQUEST	28		ConsultarEstadoCuentas	1746167493263	1746167494140	OK	 
USER	Consultar estado de cuentas	53	END	1746167493265	1746167494141
USER	Consultar estado de cuentas	28	END	1746167493262	1746167494141
REQUEST	175		ConsultarEstadoCuentas	1746167493281	1746167494146	OK	 
USER	Consultar estado de cuentas	175	END	1746167493281	1746167494147
REQUEST	18		ConsultarEstadoCuentas	1746167493250	1746167494156	OK	 
USER	Consultar estado de cuentas	18	END	1746167493148	1746167494157
REQUEST	119		ConsultarEstadoCuentas	1746167493274	1746167494166	OK	 
REQUEST	3		ConsultarEstadoCuentas	1746167493250	1746167494166	OK	 
USER	Consultar estado de cuentas	3	END	1746167493143	1746167494167
USER	Consultar estado de cuentas	119	END	1746167493274	1746167494167
REQUEST	60		ConsultarEstadoCuentas	1746167493267	1746167494169	OK	 
USER	Consultar estado de cuentas	60	END	1746167493266	1746167494170
REQUEST	20		ConsultarEstadoCuentas	1746167493250	1746167494184	OK	 
USER	Consultar estado de cuentas	20	END	1746167493155	1746167494184
REQUEST	38		ConsultarEstadoCuentas	1746167493264	1746167494189	OK	 
USER	Consultar estado de cuentas	38	END	1746167493263	1746167494189
REQUEST	84		ConsultarEstadoCuentas	1746167493270	1746167494192	OK	 
USER	Consultar estado de cuentas	84	END	1746167493269	1746167494193
REQUEST	32		ConsultarEstadoCuentas	1746167493263	1746167494194	OK	 
REQUEST	148		ConsultarEstadoCuentas	1746167493278	1746167494194	OK	 
USER	Consultar estado de cuentas	148	END	1746167493277	1746167494194
USER	Consultar estado de cuentas	32	END	1746167493263	1746167494195
REQUEST	2		ConsultarEstadoCuentas	1746167493250	1746167494195	OK	 
USER	Consultar estado de cuentas	2	END	1746167493142	1746167494196
REQUEST	62		ConsultarEstadoCuentas	1746167493267	1746167494200	OK	 
USER	Consultar estado de cuentas	62	END	1746167493267	1746167494201
REQUEST	198		ConsultarEstadoCuentas	1746167493285	1746167494213	OK	 
USER	Consultar estado de cuentas	198	END	1746167493284	1746167494214
REQUEST	92		ConsultarEstadoCuentas	1746167493271	1746167494266	OK	 
USER	Consultar estado de cuentas	92	END	1746167493270	1746167494268
REQUEST	14		ConsultarEstadoCuentas	1746167493250	1746167494268	OK	 
REQUEST	108		ConsultarEstadoCuentas	1746167493272	1746167494268	OK	 
USER	Consultar estado de cuentas	14	END	1746167493146	1746167494269
USER	Consultar estado de cuentas	108	END	1746167493272	1746167494269
REQUEST	48		ConsultarEstadoCuentas	1746167493266	1746167494273	OK	 
USER	Consultar estado de cuentas	48	END	1746167493265	1746167494274
REQUEST	193		ConsultarEstadoCuentas	1746167493283	1746167494302	OK	 
REQUEST	77		ConsultarEstadoCuentas	1746167493268	1746167494302	OK	 
USER	Consultar estado de cuentas	193	END	1746167493283	1746167494303
USER	Consultar estado de cuentas	77	END	1746167493268	1746167494303
REQUEST	70		ConsultarEstadoCuentas	1746167493268	1746167494318	OK	 
REQUEST	113		ConsultarEstadoCuentas	1746167493273	1746167494318	OK	 
REQUEST	151		ConsultarEstadoCuentas	1746167493280	1746167494318	OK	 
USER	Consultar estado de cuentas	151	END	1746167493278	1746167494319
USER	Consultar estado de cuentas	70	END	1746167493268	1746167494319
USER	Consultar estado de cuentas	113	END	1746167493273	1746167494319
REQUEST	141		ConsultarEstadoCuentas	1746167493277	1746167494322	OK	 
REQUEST	31		ConsultarEstadoCuentas	1746167493263	1746167494322	OK	 
REQUEST	76		ConsultarEstadoCuentas	1746167493268	1746167494322	OK	 
USER	Consultar estado de cuentas	76	END	1746167493268	1746167494322
REQUEST	36		ConsultarEstadoCuentas	1746167493264	1746167494322	OK	 
USER	Consultar estado de cuentas	31	END	1746167493263	1746167494322
USER	Consultar estado de cuentas	141	END	1746167493276	1746167494322
REQUEST	128		ConsultarEstadoCuentas	1746167493276	1746167494323	OK	 
REQUEST	95		ConsultarEstadoCuentas	1746167493272	1746167494323	OK	 
USER	Consultar estado de cuentas	36	END	1746167493263	1746167494323
USER	Consultar estado de cuentas	95	END	1746167493271	1746167494323
USER	Consultar estado de cuentas	128	END	1746167493275	1746167494323
REQUEST	125		ConsultarEstadoCuentas	1746167493275	1746167494333	OK	 
REQUEST	99		ConsultarEstadoCuentas	1746167493271	1746167494333	OK	 
REQUEST	63		ConsultarEstadoCuentas	1746167493267	1746167494333	OK	 
REQUEST	30		ConsultarEstadoCuentas	1746167493263	1746167494333	OK	 
REQUEST	97		ConsultarEstadoCuentas	1746167493271	1746167494333	OK	 
USER	Consultar estado de cuentas	63	END	1746167493267	1746167494334
USER	Consultar estado de cuentas	125	END	1746167493274	1746167494334
USER	Consultar estado de cuentas	30	END	1746167493263	1746167494334
USER	Consultar estado de cuentas	99	END	1746167493271	1746167494334
USER	Consultar estado de cuentas	97	END	1746167493271	1746167494334
REQUEST	167		ConsultarEstadoCuentas	1746167493281	1746167494395	OK	 
USER	Consultar estado de cuentas	167	END	1746167493280	1746167494396
REQUEST	131		ConsultarEstadoCuentas	1746167493275	1746167494398	OK	 
USER	Consultar estado de cuentas	131	END	1746167493275	1746167494400
REQUEST	161		ConsultarEstadoCuentas	1746167493279	1746167494407	OK	 
USER	Consultar estado de cuentas	161	END	1746167493279	1746167494408
REQUEST	197		ConsultarEstadoCuentas	1746167493284	1746167494422	OK	 
USER	Consultar estado de cuentas	197	END	1746167493284	1746167494423
REQUEST	91		ConsultarEstadoCuentas	1746167493271	1746167494435	OK	 
USER	Consultar estado de cuentas	91	END	1746167493270	1746167494436
REQUEST	134		ConsultarEstadoCuentas	1746167493276	1746167494439	OK	 
USER	Consultar estado de cuentas	134	END	1746167493275	1746167494440
REQUEST	183		ConsultarEstadoCuentas	1746167493283	1746167494450	OK	 
REQUEST	194		ConsultarEstadoCuentas	1746167493283	1746167494450	OK	 
REQUEST	155		ConsultarEstadoCuentas	1746167493279	1746167494450	OK	 
USER	Consultar estado de cuentas	155	END	1746167493278	1746167494451
USER	Consultar estado de cuentas	194	END	1746167493283	1746167494451
USER	Consultar estado de cuentas	183	END	1746167493282	1746167494451
REQUEST	180		ConsultarEstadoCuentas	1746167493282	1746167494452	OK	 
USER	Consultar estado de cuentas	180	END	1746167493282	1746167494453
REQUEST	58		ConsultarEstadoCuentas	1746167493267	1746167494455	OK	 
USER	Consultar estado de cuentas	58	END	1746167493266	1746167494456
REQUEST	4		ConsultarEstadoCuentas	1746167493250	1746167494459	OK	 
USER	Consultar estado de cuentas	4	END	1746167493143	1746167494459
