ASSERTION	AAEDAAEBAQAAAAAAAHCnQA==
ASSERTION	AAECAAIBAAAAAAAAAPA/
RUN	parabank.ConsultarEstadoCuentasTest	consultarestadocuentastest	1746056481174	 	3.3.1
USER	Consultar estado de cuentas	8	START	1746056483893	1746056483893
USER	Consultar estado de cuentas	5	START	1746056483892	1746056483892
USER	Consultar estado de cuentas	19	START	1746056483897	1746056483897
USER	Consultar estado de cuentas	21	START	1746056483898	1746056483898
USER	Consultar estado de cuentas	188	START	1746056484017	1746056484017
USER	Consultar estado de cuentas	47	START	1746056484010	1746056484010
USER	Consultar estado de cuentas	13	START	1746056483894	1746056483894
USER	Consultar estado de cuentas	7	START	1746056483893	1746056483893
USER	Consultar estado de cuentas	18	START	1746056483897	1746056483897
USER	Consultar estado de cuentas	6	START	1746056483892	1746056483892
USER	Consultar estado de cuentas	176	START	1746056484017	1746056484017
REQUEST	108		ConsultarEstadoCuentas	1746056484014	1746056485091	OK	 
REQUEST	39		ConsultarEstadoCuentas	1746056484010	1746056485114	OK	 
REQUEST	37		ConsultarEstadoCuentas	1746056484010	1746056485054	OK	 
REQUEST	63		ConsultarEstadoCuentas	1746056484011	1746056485064	OK	 
REQUEST	24		ConsultarEstadoCuentas	1746056483998	1746056485064	OK	 
REQUEST	45		ConsultarEstadoCuentas	1746056484010	1746056485117	OK	 
USER	Consultar estado de cuentas	39	END	1746056484009	1746056485127
USER	Consultar estado de cuentas	45	END	1746056484010	1746056485127
USER	Consultar estado de cuentas	37	END	1746056484009	1746056485127
USER	Consultar estado de cuentas	63	END	1746056484011	1746056485127
USER	Consultar estado de cuentas	24	END	1746056483915	1746056485127
USER	Consultar estado de cuentas	108	END	1746056484013	1746056485127
REQUEST	104		ConsultarEstadoCuentas	1746056484013	1746056485132	OK	 
REQUEST	23		ConsultarEstadoCuentas	1746056483998	1746056485133	OK	 
USER	Consultar estado de cuentas	23	END	1746056483898	1746056485134
USER	Consultar estado de cuentas	104	END	1746056484013	1746056485134
REQUEST	117		ConsultarEstadoCuentas	1746056484014	1746056485160	OK	 
USER	Consultar estado de cuentas	117	END	1746056484014	1746056485161
REQUEST	59		ConsultarEstadoCuentas	1746056484011	1746056485169	OK	 
USER	Consultar estado de cuentas	59	END	1746056484011	1746056485170
REQUEST	38		ConsultarEstadoCuentas	1746056484010	1746056485171	OK	 
USER	Consultar estado de cuentas	38	END	1746056484009	1746056485172
REQUEST	28		ConsultarEstadoCuentas	1746056484009	1746056485190	OK	 
REQUEST	173		ConsultarEstadoCuentas	1746056484017	1746056485190	OK	 
USER	Consultar estado de cuentas	28	END	1746056484008	1746056485191
USER	Consultar estado de cuentas	173	END	1746056484017	1746056485191
REQUEST	7		ConsultarEstadoCuentas	1746056483999	1746056485191	OK	 
USER	Consultar estado de cuentas	7	END	1746056483893	1746056485192
REQUEST	92		ConsultarEstadoCuentas	1746056484013	1746056485217	OK	 
REQUEST	64		ConsultarEstadoCuentas	1746056484011	1746056485217	OK	 
USER	Consultar estado de cuentas	92	END	1746056484012	1746056485218
USER	Consultar estado de cuentas	64	END	1746056484011	1746056485218
REQUEST	88		ConsultarEstadoCuentas	1746056484013	1746056485227	OK	 
USER	Consultar estado de cuentas	88	END	1746056484012	1746056485228
REQUEST	55		ConsultarEstadoCuentas	1746056484011	1746056485229	OK	 
REQUEST	133		ConsultarEstadoCuentas	1746056484015	1746056485229	OK	 
USER	Consultar estado de cuentas	55	END	1746056484010	1746056485231
USER	Consultar estado de cuentas	133	END	1746056484015	1746056485231
REQUEST	140		ConsultarEstadoCuentas	1746056484015	1746056485236	OK	 
USER	Consultar estado de cuentas	140	END	1746056484015	1746056485237
REQUEST	44		ConsultarEstadoCuentas	1746056484010	1746056485238	OK	 
USER	Consultar estado de cuentas	44	END	1746056484010	1746056485240
REQUEST	152		ConsultarEstadoCuentas	1746056484016	1746056485248	OK	 
USER	Consultar estado de cuentas	152	END	1746056484015	1746056485250
REQUEST	103		ConsultarEstadoCuentas	1746056484013	1746056485257	OK	 
USER	Consultar estado de cuentas	103	END	1746056484013	1746056485259
REQUEST	12		ConsultarEstadoCuentas	1746056483999	1746056485260	OK	 
USER	Consultar estado de cuentas	12	END	1746056483894	1746056485261
REQUEST	53		ConsultarEstadoCuentas	1746056484011	1746056485267	OK	 
USER	Consultar estado de cuentas	53	END	1746056484010	1746056485268
REQUEST	5		ConsultarEstadoCuentas	1746056483998	1746056485269	OK	 
USER	Consultar estado de cuentas	5	END	1746056483892	1746056485270
REQUEST	40		ConsultarEstadoCuentas	1746056484010	1746056485272	OK	 
USER	Consultar estado de cuentas	40	END	1746056484010	1746056485273
REQUEST	61		ConsultarEstadoCuentas	1746056484011	1746056485273	OK	 
USER	Consultar estado de cuentas	61	END	1746056484011	1746056485274
REQUEST	143		ConsultarEstadoCuentas	1746056484015	1746056485283	OK	 
USER	Consultar estado de cuentas	143	END	1746056484015	1746056485284
REQUEST	15		ConsultarEstadoCuentas	1746056483998	1746056485285	OK	 
USER	Consultar estado de cuentas	15	END	1746056483894	1746056485286
REQUEST	31		ConsultarEstadoCuentas	1746056484009	1746056485286	OK	 
USER	Consultar estado de cuentas	31	END	1746056484009	1746056485287
REQUEST	135		ConsultarEstadoCuentas	1746056484015	1746056485289	OK	 
USER	Consultar estado de cuentas	135	END	1746056484015	1746056485290
REQUEST	165		ConsultarEstadoCuentas	1746056484017	1746056485302	OK	 
USER	Consultar estado de cuentas	165	END	1746056484016	1746056485303
REQUEST	21		ConsultarEstadoCuentas	1746056483998	1746056485324	OK	 
USER	Consultar estado de cuentas	21	END	1746056483898	1746056485325
REQUEST	83		ConsultarEstadoCuentas	1746056484012	1746056485326	OK	 
USER	Consultar estado de cuentas	83	END	1746056484012	1746056485326
REQUEST	56		ConsultarEstadoCuentas	1746056484011	1746056485331	OK	 
USER	Consultar estado de cuentas	56	END	1746056484011	1746056485332
REQUEST	159		ConsultarEstadoCuentas	1746056484016	1746056485333	OK	 
USER	Consultar estado de cuentas	159	END	1746056484016	1746056485334
REQUEST	167		ConsultarEstadoCuentas	1746056484017	1746056485335	OK	 
USER	Consultar estado de cuentas	167	END	1746056484016	1746056485336
REQUEST	105		ConsultarEstadoCuentas	1746056484013	1746056485356	OK	 
USER	Consultar estado de cuentas	105	END	1746056484013	1746056485358
REQUEST	9		ConsultarEstadoCuentas	1746056483998	1746056485377	OK	 
USER	Consultar estado de cuentas	9	END	1746056483893	1746056485379
REQUEST	72		ConsultarEstadoCuentas	1746056484012	1746056485399	OK	 
USER	Consultar estado de cuentas	72	END	1746056484011	1746056485400
REQUEST	197		ConsultarEstadoCuentas	1746056484018	1746056485406	OK	 
USER	Consultar estado de cuentas	197	END	1746056484018	1746056485407
REQUEST	181		ConsultarEstadoCuentas	1746056484017	1746056485408	OK	 
USER	Consultar estado de cuentas	181	END	1746056484017	1746056485410
REQUEST	76		ConsultarEstadoCuentas	1746056484012	1746056485412	OK	 
USER	Consultar estado de cuentas	76	END	1746056484012	1746056485414
REQUEST	10		ConsultarEstadoCuentas	1746056483999	1746056485415	OK	 
REQUEST	102		ConsultarEstadoCuentas	1746056484013	1746056485415	OK	 
USER	Consultar estado de cuentas	102	END	1746056484013	1746056485417
USER	Consultar estado de cuentas	10	END	1746056483893	1746056485417
REQUEST	157		ConsultarEstadoCuentas	1746056484016	1746056485419	OK	 
USER	Consultar estado de cuentas	157	END	1746056484016	1746056485420
REQUEST	29		ConsultarEstadoCuentas	1746056484009	1746056485421	OK	 
USER	Consultar estado de cuentas	29	END	1746056484008	1746056485423
REQUEST	141		ConsultarEstadoCuentas	1746056484015	1746056485428	OK	 
USER	Consultar estado de cuentas	141	END	1746056484015	1746056485429
REQUEST	13		ConsultarEstadoCuentas	1746056483998	1746056485431	OK	 
USER	Consultar estado de cuentas	13	END	1746056483894	1746056485432
REQUEST	188		ConsultarEstadoCuentas	1746056484019	1746056485434	OK	 
REQUEST	73		ConsultarEstadoCuentas	1746056484012	1746056485434	OK	 
REQUEST	35		ConsultarEstadoCuentas	1746056484010	1746056485434	OK	 
REQUEST	123		ConsultarEstadoCuentas	1746056484014	1746056485434	OK	 
REQUEST	151		ConsultarEstadoCuentas	1746056484016	1746056485434	OK	 
USER	Consultar estado de cuentas	151	END	1746056484015	1746056485435
USER	Consultar estado de cuentas	35	END	1746056484009	1746056485435
USER	Consultar estado de cuentas	73	END	1746056484011	1746056485435
USER	Consultar estado de cuentas	188	END	1746056484017	1746056485435
USER	Consultar estado de cuentas	123	END	1746056484014	1746056485435
REQUEST	155		ConsultarEstadoCuentas	1746056484016	1746056485436	OK	 
USER	Consultar estado de cuentas	155	END	1746056484016	1746056485438
REQUEST	85		ConsultarEstadoCuentas	1746056484013	1746056485442	OK	 
USER	Consultar estado de cuentas	85	END	1746056484012	1746056485444
REQUEST	71		ConsultarEstadoCuentas	1746056484012	1746056485449	OK	 
USER	Consultar estado de cuentas	71	END	1746056484011	1746056485451
REQUEST	124		ConsultarEstadoCuentas	1746056484014	1746056485451	OK	 
USER	Consultar estado de cuentas	124	END	1746056484014	1746056485452
REQUEST	168		ConsultarEstadoCuentas	1746056484017	1746056485454	OK	 
USER	Consultar estado de cuentas	168	END	1746056484016	1746056485455
REQUEST	96		ConsultarEstadoCuentas	1746056484013	1746056485456	OK	 
REQUEST	3		ConsultarEstadoCuentas	1746056483999	1746056485456	OK	 
USER	Consultar estado de cuentas	3	END	1746056483892	1746056485458
USER	Consultar estado de cuentas	96	END	1746056484013	1746056485458
REQUEST	89		ConsultarEstadoCuentas	1746056484013	1746056485461	OK	 
USER	Consultar estado de cuentas	89	END	1746056484012	1746056485463
REQUEST	171		ConsultarEstadoCuentas	1746056484017	1746056485463	OK	 
USER	Consultar estado de cuentas	171	END	1746056484016	1746056485464
REQUEST	179		ConsultarEstadoCuentas	1746056484017	1746056485468	OK	 
USER	Consultar estado de cuentas	179	END	1746056484017	1746056485469
REQUEST	32		ConsultarEstadoCuentas	1746056484010	1746056485477	OK	 
USER	Consultar estado de cuentas	32	END	1746056484009	1746056485479
REQUEST	189		ConsultarEstadoCuentas	1746056484018	1746056485511	OK	 
USER	Consultar estado de cuentas	189	END	1746056484018	1746056485512
REQUEST	112		ConsultarEstadoCuentas	1746056484014	1746056485519	OK	 
USER	Consultar estado de cuentas	112	END	1746056484013	1746056485521
REQUEST	169		ConsultarEstadoCuentas	1746056484017	1746056485528	OK	 
REQUEST	22		ConsultarEstadoCuentas	1746056483998	1746056485528	OK	 
USER	Consultar estado de cuentas	169	END	1746056484016	1746056485529
USER	Consultar estado de cuentas	22	END	1746056483897	1746056485529
REQUEST	87		ConsultarEstadoCuentas	1746056484013	1746056485532	OK	 
REQUEST	69		ConsultarEstadoCuentas	1746056484019	1746056485533	OK	 
USER	Consultar estado de cuentas	87	END	1746056484012	1746056485534
REQUEST	119		ConsultarEstadoCuentas	1746056484014	1746056485535	OK	 
USER	Consultar estado de cuentas	69	END	1746056484011	1746056485535
USER	Consultar estado de cuentas	119	END	1746056484014	1746056485536
REQUEST	93		ConsultarEstadoCuentas	1746056484013	1746056485537	OK	 
REQUEST	150		ConsultarEstadoCuentas	1746056484016	1746056485538	OK	 
USER	Consultar estado de cuentas	93	END	1746056484013	1746056485538
USER	Consultar estado de cuentas	150	END	1746056484015	1746056485539
REQUEST	86		ConsultarEstadoCuentas	1746056484013	1746056485542	OK	 
USER	Consultar estado de cuentas	86	END	1746056484012	1746056485543
REQUEST	48		ConsultarEstadoCuentas	1746056484010	1746056485550	OK	 
USER	Consultar estado de cuentas	48	END	1746056484010	1746056485551
REQUEST	134		ConsultarEstadoCuentas	1746056484015	1746056485555	OK	 
USER	Consultar estado de cuentas	134	END	1746056484015	1746056485556
REQUEST	75		ConsultarEstadoCuentas	1746056484012	1746056485557	OK	 
USER	Consultar estado de cuentas	75	END	1746056484012	1746056485558
REQUEST	200		ConsultarEstadoCuentas	1746056484019	1746056485558	OK	 
USER	Consultar estado de cuentas	200	END	1746056484018	1746056485559
REQUEST	95		ConsultarEstadoCuentas	1746056484013	1746056485613	OK	 
USER	Consultar estado de cuentas	95	END	1746056484013	1746056485615
REQUEST	70		ConsultarEstadoCuentas	1746056484012	1746056485620	OK	 
REQUEST	127		ConsultarEstadoCuentas	1746056484015	1746056485621	OK	 
USER	Consultar estado de cuentas	70	END	1746056484011	1746056485621
USER	Consultar estado de cuentas	127	END	1746056484014	1746056485622
REQUEST	128		ConsultarEstadoCuentas	1746056484015	1746056485624	OK	 
REQUEST	52		ConsultarEstadoCuentas	1746056484011	1746056485625	OK	 
USER	Consultar estado de cuentas	128	END	1746056484014	1746056485626
USER	Consultar estado de cuentas	52	END	1746056484010	1746056485626
REQUEST	8		ConsultarEstadoCuentas	1746056483998	1746056485628	OK	 
USER	Consultar estado de cuentas	8	END	1746056483893	1746056485630
REQUEST	47		ConsultarEstadoCuentas	1746056484019	1746056485633	OK	 
USER	Consultar estado de cuentas	47	END	1746056484010	1746056485634
REQUEST	149		ConsultarEstadoCuentas	1746056484016	1746056485638	OK	 
REQUEST	147		ConsultarEstadoCuentas	1746056484016	1746056485639	OK	 
USER	Consultar estado de cuentas	149	END	1746056484015	1746056485639
USER	Consultar estado de cuentas	147	END	1746056484015	1746056485640
REQUEST	120		ConsultarEstadoCuentas	1746056484014	1746056485648	OK	 
REQUEST	58		ConsultarEstadoCuentas	1746056484011	1746056485649	OK	 
USER	Consultar estado de cuentas	120	END	1746056484014	1746056485650
USER	Consultar estado de cuentas	58	END	1746056484011	1746056485651
REQUEST	136		ConsultarEstadoCuentas	1746056484015	1746056485651	OK	 
USER	Consultar estado de cuentas	136	END	1746056484015	1746056485652
REQUEST	11		ConsultarEstadoCuentas	1746056483998	1746056485658	OK	 
USER	Consultar estado de cuentas	11	END	1746056483893	1746056485659
REQUEST	148		ConsultarEstadoCuentas	1746056484016	1746056485684	OK	 
USER	Consultar estado de cuentas	148	END	1746056484015	1746056485686
REQUEST	142		ConsultarEstadoCuentas	1746056484015	1746056485692	OK	 
USER	Consultar estado de cuentas	142	END	1746056484015	1746056485694
REQUEST	111		ConsultarEstadoCuentas	1746056484014	1746056485695	OK	 
USER	Consultar estado de cuentas	111	END	1746056484013	1746056485696
REQUEST	161		ConsultarEstadoCuentas	1746056484016	1746056485703	OK	 
USER	Consultar estado de cuentas	161	END	1746056484016	1746056485704
REQUEST	180		ConsultarEstadoCuentas	1746056484017	1746056485706	OK	 
USER	Consultar estado de cuentas	180	END	1746056484017	1746056485708
REQUEST	122		ConsultarEstadoCuentas	1746056484014	1746056485710	OK	 
USER	Consultar estado de cuentas	122	END	1746056484014	1746056485711
REQUEST	175		ConsultarEstadoCuentas	1746056484017	1746056485713	OK	 
REQUEST	17		ConsultarEstadoCuentas	1746056483998	1746056485713	OK	 
REQUEST	51		ConsultarEstadoCuentas	1746056484011	1746056485713	OK	 
REQUEST	194		ConsultarEstadoCuentas	1746056484018	1746056485713	OK	 
USER	Consultar estado de cuentas	175	END	1746056484017	1746056485714
USER	Consultar estado de cuentas	17	END	1746056483895	1746056485714
USER	Consultar estado de cuentas	51	END	1746056484010	1746056485714
USER	Consultar estado de cuentas	194	END	1746056484018	1746056485714
REQUEST	177		ConsultarEstadoCuentas	1746056484017	1746056485718	OK	 
USER	Consultar estado de cuentas	177	END	1746056484017	1746056485719
REQUEST	18		ConsultarEstadoCuentas	1746056483999	1746056485723	OK	 
USER	Consultar estado de cuentas	18	END	1746056483897	1746056485724
REQUEST	110		ConsultarEstadoCuentas	1746056484014	1746056485724	OK	 
USER	Consultar estado de cuentas	110	END	1746056484013	1746056485725
REQUEST	101		ConsultarEstadoCuentas	1746056484013	1746056485727	OK	 
USER	Consultar estado de cuentas	101	END	1746056484013	1746056485728
REQUEST	160		ConsultarEstadoCuentas	1746056484016	1746056485750	OK	 
USER	Consultar estado de cuentas	160	END	1746056484016	1746056485752
