ASSERTION	AAEDAAEBAQAAAAAAAHCnQA==
ASSERTION	AAECAAIBAAAAAAAAAPA/
RUN	parabank.ConsultarEstadoCuentasTest	consultarestadocuentastest	1745993459287	 	3.3.1
USER	Consultar estado de cuentas	114	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	117	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	116	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	119	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	118	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	121	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	120	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	123	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	122	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	124	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	125	START	1745993460870	1745993460870
USER	Consultar estado de cuentas	126	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	127	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	128	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	129	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	131	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	130	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	133	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	132	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	135	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	134	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	137	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	136	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	139	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	138	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	140	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	141	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	142	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	143	START	1745993460871	1745993460871
USER	Consultar estado de cuentas	145	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	146	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	23	START	1745993460769	1745993460769
USER	Consultar estado de cuentas	148	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	149	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	151	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	150	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	152	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	147	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	153	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	155	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	154	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	156	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	158	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	157	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	159	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	160	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	162	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	164	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	163	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	161	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	165	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	166	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	167	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	168	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	170	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	169	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	173	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	174	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	175	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	171	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	172	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	176	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	177	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	178	START	1745993460873	1745993460873
USER	Consultar estado de cuentas	180	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	179	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	182	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	181	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	184	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	183	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	185	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	186	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	187	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	188	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	190	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	189	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	192	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	191	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	194	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	193	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	3	START	1745993460758	1745993460758
USER	Consultar estado de cuentas	2	START	1745993460757	1745993460757
USER	Consultar estado de cuentas	196	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	195	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	20	START	1745993460768	1745993460768
USER	Consultar estado de cuentas	144	START	1745993460872	1745993460872
USER	Consultar estado de cuentas	198	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	197	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	200	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	199	START	1745993460874	1745993460874
USER	Consultar estado de cuentas	24	START	1745993460785	1745993460785
USER	Consultar estado de cuentas	8	START	1745993460758	1745993460758
USER	Consultar estado de cuentas	9	START	1745993460759	1745993460759
USER	Consultar estado de cuentas	6	START	1745993460758	1745993460758
USER	Consultar estado de cuentas	11	START	1745993460759	1745993460759
USER	Consultar estado de cuentas	15	START	1745993460761	1745993460761
USER	Consultar estado de cuentas	16	START	1745993460763	1745993460763
USER	Consultar estado de cuentas	17	START	1745993460763	1745993460763
USER	Consultar estado de cuentas	4	START	1745993460757	1745993460757
USER	Consultar estado de cuentas	12	START	1745993460759	1745993460759
REQUEST	129		ConsultarEstadoCuentas	1745993460871	1745993461288	OK	 
REQUEST	92		ConsultarEstadoCuentas	1745993460869	1745993461312	OK	 
USER	Consultar estado de cuentas	129	END	1745993460871	1745993461323
USER	Consultar estado de cuentas	92	END	1745993460869	1745993461323
REQUEST	46		ConsultarEstadoCuentas	1745993460867	1745993461326	OK	 
REQUEST	177		ConsultarEstadoCuentas	1745993460874	1745993461327	OK	 
USER	Consultar estado de cuentas	46	END	1745993460866	1745993461328
USER	Consultar estado de cuentas	177	END	1745993460873	1745993461328
REQUEST	124		ConsultarEstadoCuentas	1745993460871	1745993461328	OK	 
USER	Consultar estado de cuentas	124	END	1745993460870	1745993461329
REQUEST	166		ConsultarEstadoCuentas	1745993460873	1745993461334	OK	 
USER	Consultar estado de cuentas	166	END	1745993460873	1745993461335
REQUEST	162		ConsultarEstadoCuentas	1745993460873	1745993461337	OK	 
REQUEST	86		ConsultarEstadoCuentas	1745993460869	1745993461338	OK	 
USER	Consultar estado de cuentas	162	END	1745993460873	1745993461338
REQUEST	32		ConsultarEstadoCuentas	1745993460866	1745993461338	OK	 
USER	Consultar estado de cuentas	86	END	1745993460869	1745993461339
USER	Consultar estado de cuentas	32	END	1745993460865	1745993461339
REQUEST	95		ConsultarEstadoCuentas	1745993460869	1745993461344	OK	 
REQUEST	21		ConsultarEstadoCuentas	1745993460857	1745993461344	OK	 
USER	Consultar estado de cuentas	21	END	1745993460765	1745993461345
USER	Consultar estado de cuentas	95	END	1745993460869	1745993461345
REQUEST	68		ConsultarEstadoCuentas	1745993460868	1745993461346	OK	 
USER	Consultar estado de cuentas	68	END	1745993460868	1745993461347
REQUEST	115		ConsultarEstadoCuentas	1745993460870	1745993461348	OK	 
USER	Consultar estado de cuentas	115	END	1745993460870	1745993461349
REQUEST	112		ConsultarEstadoCuentas	1745993460870	1745993461433	OK	 
REQUEST	117		ConsultarEstadoCuentas	1745993460870	1745993461433	OK	 
USER	Consultar estado de cuentas	112	END	1745993460870	1745993461434
USER	Consultar estado de cuentas	117	END	1745993460870	1745993461434
REQUEST	97		ConsultarEstadoCuentas	1745993460869	1745993461444	OK	 
REQUEST	23		ConsultarEstadoCuentas	1745993460857	1745993461444	OK	 
USER	Consultar estado de cuentas	97	END	1745993460869	1745993461446
USER	Consultar estado de cuentas	23	END	1745993460769	1745993461446
REQUEST	84		ConsultarEstadoCuentas	1745993460869	1745993461449	OK	 
USER	Consultar estado de cuentas	84	END	1745993460868	1745993461450
REQUEST	39		ConsultarEstadoCuentas	1745993460866	1745993461468	OK	 
USER	Consultar estado de cuentas	39	END	1745993460866	1745993461469
REQUEST	185		ConsultarEstadoCuentas	1745993460874	1745993461471	OK	 
USER	Consultar estado de cuentas	185	END	1745993460874	1745993461472
REQUEST	189		ConsultarEstadoCuentas	1745993460874	1745993461474	OK	 
USER	Consultar estado de cuentas	189	END	1745993460874	1745993461476
REQUEST	10		ConsultarEstadoCuentas	1745993460857	1745993461480	OK	 
USER	Consultar estado de cuentas	10	END	1745993460759	1745993461482
REQUEST	74		ConsultarEstadoCuentas	1745993460868	1745993461490	OK	 
USER	Consultar estado de cuentas	74	END	1745993460868	1745993461491
REQUEST	160		ConsultarEstadoCuentas	1745993460873	1745993461525	OK	 
USER	Consultar estado de cuentas	160	END	1745993460873	1745993461526
REQUEST	186		ConsultarEstadoCuentas	1745993460874	1745993461529	OK	 
USER	Consultar estado de cuentas	186	END	1745993460874	1745993461530
REQUEST	156		ConsultarEstadoCuentas	1745993460873	1745993461538	OK	 
USER	Consultar estado de cuentas	156	END	1745993460872	1745993461539
REQUEST	141		ConsultarEstadoCuentas	1745993460872	1745993461548	OK	 
REQUEST	159		ConsultarEstadoCuentas	1745993460873	1745993461548	OK	 
USER	Consultar estado de cuentas	159	END	1745993460872	1745993461549
USER	Consultar estado de cuentas	141	END	1745993460871	1745993461549
REQUEST	191		ConsultarEstadoCuentas	1745993460874	1745993461550	OK	 
USER	Consultar estado de cuentas	191	END	1745993460874	1745993461550
REQUEST	157		ConsultarEstadoCuentas	1745993460873	1745993461558	OK	 
REQUEST	43		ConsultarEstadoCuentas	1745993460866	1745993461558	OK	 
REQUEST	145		ConsultarEstadoCuentas	1745993460872	1745993461558	OK	 
USER	Consultar estado de cuentas	145	END	1745993460872	1745993461559
USER	Consultar estado de cuentas	43	END	1745993460866	1745993461559
USER	Consultar estado de cuentas	157	END	1745993460872	1745993461559
REQUEST	171		ConsultarEstadoCuentas	1745993460874	1745993461560	OK	 
USER	Consultar estado de cuentas	171	END	1745993460873	1745993461561
REQUEST	133		ConsultarEstadoCuentas	1745993460871	1745993461562	OK	 
USER	Consultar estado de cuentas	133	END	1745993460871	1745993461563
REQUEST	128		ConsultarEstadoCuentas	1745993460871	1745993461565	OK	 
USER	Consultar estado de cuentas	128	END	1745993460871	1745993461566
REQUEST	125		ConsultarEstadoCuentas	1745993460871	1745993461567	OK	 
USER	Consultar estado de cuentas	125	END	1745993460870	1745993461568
REQUEST	100		ConsultarEstadoCuentas	1745993460870	1745993461569	OK	 
REQUEST	98		ConsultarEstadoCuentas	1745993460869	1745993461569	OK	 
USER	Consultar estado de cuentas	100	END	1745993460869	1745993461570
REQUEST	4		ConsultarEstadoCuentas	1745993460858	1745993461570	OK	 
USER	Consultar estado de cuentas	98	END	1745993460869	1745993461570
USER	Consultar estado de cuentas	4	END	1745993460757	1745993461571
REQUEST	132		ConsultarEstadoCuentas	1745993460871	1745993461572	OK	 
USER	Consultar estado de cuentas	132	END	1745993460871	1745993461573
REQUEST	178		ConsultarEstadoCuentas	1745993460874	1745993461584	OK	 
USER	Consultar estado de cuentas	178	END	1745993460873	1745993461584
REQUEST	65		ConsultarEstadoCuentas	1745993460867	1745993461589	OK	 
USER	Consultar estado de cuentas	65	END	1745993460867	1745993461590
REQUEST	67		ConsultarEstadoCuentas	1745993460868	1745993461591	OK	 
USER	Consultar estado de cuentas	67	END	1745993460867	1745993461591
REQUEST	173		ConsultarEstadoCuentas	1745993460873	1745993461591	OK	 
USER	Consultar estado de cuentas	173	END	1745993460873	1745993461592
REQUEST	198		ConsultarEstadoCuentas	1745993460875	1745993461601	OK	 
REQUEST	136		ConsultarEstadoCuentas	1745993460872	1745993461602	OK	 
USER	Consultar estado de cuentas	198	END	1745993460874	1745993461602
USER	Consultar estado de cuentas	136	END	1745993460871	1745993461602
REQUEST	41		ConsultarEstadoCuentas	1745993460866	1745993461606	OK	 
USER	Consultar estado de cuentas	41	END	1745993460866	1745993461607
REQUEST	195		ConsultarEstadoCuentas	1745993460875	1745993461610	OK	 
USER	Consultar estado de cuentas	195	END	1745993460874	1745993461610
REQUEST	154		ConsultarEstadoCuentas	1745993460873	1745993461611	OK	 
USER	Consultar estado de cuentas	154	END	1745993460872	1745993461611
REQUEST	130		ConsultarEstadoCuentas	1745993460871	1745993461629	OK	 
USER	Consultar estado de cuentas	130	END	1745993460871	1745993461630
REQUEST	153		ConsultarEstadoCuentas	1745993460872	1745993461634	OK	 
USER	Consultar estado de cuentas	153	END	1745993460872	1745993461636
REQUEST	52		ConsultarEstadoCuentas	1745993460867	1745993461652	OK	 
REQUEST	22		ConsultarEstadoCuentas	1745993460857	1745993461652	OK	 
USER	Consultar estado de cuentas	52	END	1745993460867	1745993461653
USER	Consultar estado de cuentas	22	END	1745993460766	1745993461653
REQUEST	38		ConsultarEstadoCuentas	1745993460866	1745993461682	OK	 
USER	Consultar estado de cuentas	38	END	1745993460866	1745993461683
REQUEST	81		ConsultarEstadoCuentas	1745993460869	1745993461686	OK	 
USER	Consultar estado de cuentas	81	END	1745993460868	1745993461687
REQUEST	109		ConsultarEstadoCuentas	1745993460870	1745993461731	OK	 
REQUEST	37		ConsultarEstadoCuentas	1745993460866	1745993461731	OK	 
REQUEST	14		ConsultarEstadoCuentas	1745993460857	1745993461731	OK	 
REQUEST	150		ConsultarEstadoCuentas	1745993460872	1745993461731	OK	 
REQUEST	161		ConsultarEstadoCuentas	1745993460873	1745993461731	OK	 
REQUEST	188		ConsultarEstadoCuentas	1745993460874	1745993461731	OK	 
USER	Consultar estado de cuentas	109	END	1745993460870	1745993461733
USER	Consultar estado de cuentas	188	END	1745993460874	1745993461733
USER	Consultar estado de cuentas	37	END	1745993460866	1745993461733
USER	Consultar estado de cuentas	161	END	1745993460873	1745993461733
USER	Consultar estado de cuentas	150	END	1745993460872	1745993461733
REQUEST	53		ConsultarEstadoCuentas	1745993460867	1745993461733	OK	 
USER	Consultar estado de cuentas	14	END	1745993460761	1745993461733
REQUEST	54		ConsultarEstadoCuentas	1745993460867	1745993461733	OK	 
REQUEST	108		ConsultarEstadoCuentas	1745993460870	1745993461734	OK	 
USER	Consultar estado de cuentas	53	END	1745993460867	1745993461734
REQUEST	158		ConsultarEstadoCuentas	1745993460873	1745993461734	OK	 
USER	Consultar estado de cuentas	108	END	1745993460870	1745993461735
USER	Consultar estado de cuentas	54	END	1745993460867	1745993461735
REQUEST	5		ConsultarEstadoCuentas	1745993460857	1745993461735	OK	 
USER	Consultar estado de cuentas	158	END	1745993460872	1745993461735
REQUEST	78		ConsultarEstadoCuentas	1745993460868	1745993461736	OK	 
USER	Consultar estado de cuentas	5	END	1745993460758	1745993461736
USER	Consultar estado de cuentas	78	END	1745993460868	1745993461737
REQUEST	8		ConsultarEstadoCuentas	1745993460857	1745993461739	OK	 
USER	Consultar estado de cuentas	8	END	1745993460758	1745993461740
REQUEST	1		ConsultarEstadoCuentas	1745993460857	1745993461743	OK	 
USER	Consultar estado de cuentas	1	END	1745993460757	1745993461744
REQUEST	60		ConsultarEstadoCuentas	1745993460867	1745993461745	OK	 
REQUEST	144		ConsultarEstadoCuentas	1745993460872	1745993461745	OK	 
USER	Consultar estado de cuentas	60	END	1745993460867	1745993461745
USER	Consultar estado de cuentas	144	END	1745993460872	1745993461745
REQUEST	94		ConsultarEstadoCuentas	1745993460869	1745993461746	OK	 
USER	Consultar estado de cuentas	94	END	1745993460869	1745993461747
REQUEST	9		ConsultarEstadoCuentas	1745993460857	1745993461748	OK	 
REQUEST	118		ConsultarEstadoCuentas	1745993460871	1745993461748	OK	 
USER	Consultar estado de cuentas	9	END	1745993460759	1745993461749
USER	Consultar estado de cuentas	118	END	1745993460870	1745993461749
REQUEST	6		ConsultarEstadoCuentas	1745993460857	1745993461756	OK	 
USER	Consultar estado de cuentas	6	END	1745993460758	1745993461756
REQUEST	49		ConsultarEstadoCuentas	1745993460867	1745993461759	OK	 
USER	Consultar estado de cuentas	49	END	1745993460866	1745993461759
REQUEST	139		ConsultarEstadoCuentas	1745993460872	1745993461778	OK	 
USER	Consultar estado de cuentas	139	END	1745993460871	1745993461779
REQUEST	121		ConsultarEstadoCuentas	1745993460871	1745993461779	OK	 
USER	Consultar estado de cuentas	121	END	1745993460870	1745993461780
REQUEST	140		ConsultarEstadoCuentas	1745993460872	1745993461788	OK	 
USER	Consultar estado de cuentas	140	END	1745993460871	1745993461788
REQUEST	69		ConsultarEstadoCuentas	1745993460868	1745993461789	OK	 
USER	Consultar estado de cuentas	69	END	1745993460868	1745993461790
REQUEST	45		ConsultarEstadoCuentas	1745993460867	1745993461790	OK	 
USER	Consultar estado de cuentas	45	END	1745993460866	1745993461791
REQUEST	70		ConsultarEstadoCuentas	1745993460868	1745993461793	OK	 
USER	Consultar estado de cuentas	70	END	1745993460868	1745993461794
REQUEST	12		ConsultarEstadoCuentas	1745993460857	1745993461802	OK	 
USER	Consultar estado de cuentas	12	END	1745993460759	1745993461803
REQUEST	192		ConsultarEstadoCuentas	1745993460874	1745993461804	OK	 
USER	Consultar estado de cuentas	192	END	1745993460874	1745993461805
REQUEST	33		ConsultarEstadoCuentas	1745993460866	1745993461818	OK	 
USER	Consultar estado de cuentas	33	END	1745993460865	1745993461819
REQUEST	197		ConsultarEstadoCuentas	1745993460875	1745993461820	OK	 
USER	Consultar estado de cuentas	197	END	1745993460874	1745993461821
REQUEST	181		ConsultarEstadoCuentas	1745993460874	1745993461822	OK	 
USER	Consultar estado de cuentas	181	END	1745993460874	1745993461823
REQUEST	134		ConsultarEstadoCuentas	1745993460871	1745993461829	OK	 
USER	Consultar estado de cuentas	134	END	1745993460871	1745993461830
REQUEST	102		ConsultarEstadoCuentas	1745993460870	1745993461835	OK	 
USER	Consultar estado de cuentas	102	END	1745993460869	1745993461836
REQUEST	25		ConsultarEstadoCuentas	1745993460865	1745993461837	OK	 
USER	Consultar estado de cuentas	25	END	1745993460864	1745993461837
REQUEST	168		ConsultarEstadoCuentas	1745993460873	1745993461850	OK	 
USER	Consultar estado de cuentas	168	END	1745993460873	1745993461851
REQUEST	110		ConsultarEstadoCuentas	1745993460870	1745993461852	OK	 
USER	Consultar estado de cuentas	110	END	1745993460870	1745993461853
REQUEST	103		ConsultarEstadoCuentas	1745993460870	1745993461856	OK	 
USER	Consultar estado de cuentas	103	END	1745993460869	1745993461857
REQUEST	73		ConsultarEstadoCuentas	1745993460868	1745993461857	OK	 
USER	Consultar estado de cuentas	73	END	1745993460868	1745993461858
REQUEST	44		ConsultarEstadoCuentas	1745993460867	1745993461863	OK	 
USER	Consultar estado de cuentas	44	END	1745993460866	1745993461865
REQUEST	75		ConsultarEstadoCuentas	1745993460868	1745993461871	OK	 
USER	Consultar estado de cuentas	75	END	1745993460868	1745993461872
REQUEST	89		ConsultarEstadoCuentas	1745993460869	1745993461883	OK	 
USER	Consultar estado de cuentas	89	END	1745993460869	1745993461885
REQUEST	72		ConsultarEstadoCuentas	1745993460868	1745993461885	OK	 
USER	Consultar estado de cuentas	72	END	1745993460868	1745993461887
REQUEST	170		ConsultarEstadoCuentas	1745993460873	1745993461891	OK	 
REQUEST	30		ConsultarEstadoCuentas	1745993460866	1745993461891	OK	 
USER	Consultar estado de cuentas	30	END	1745993460865	1745993461892
USER	Consultar estado de cuentas	170	END	1745993460873	1745993461892
REQUEST	200		ConsultarEstadoCuentas	1745993460875	1745993461897	OK	 
USER	Consultar estado de cuentas	200	END	1745993460874	1745993461898
REQUEST	101		ConsultarEstadoCuentas	1745993460870	1745993461908	OK	 
USER	Consultar estado de cuentas	101	END	1745993460869	1745993461909
REQUEST	148		ConsultarEstadoCuentas	1745993460872	1745993461910	OK	 
USER	Consultar estado de cuentas	148	END	1745993460872	1745993461911
REQUEST	169		ConsultarEstadoCuentas	1745993460873	1745993461912	OK	 
USER	Consultar estado de cuentas	169	END	1745993460873	1745993461912
REQUEST	111		ConsultarEstadoCuentas	1745993460870	1745993461919	OK	 
USER	Consultar estado de cuentas	111	END	1745993460870	1745993461920
REQUEST	85		ConsultarEstadoCuentas	1745993460869	1745993461933	OK	 
USER	Consultar estado de cuentas	85	END	1745993460869	1745993461935
REQUEST	31		ConsultarEstadoCuentas	1745993460866	1745993461939	OK	 
USER	Consultar estado de cuentas	31	END	1745993460865	1745993461939
REQUEST	20		ConsultarEstadoCuentas	1745993460857	1745993461957	OK	 
USER	Consultar estado de cuentas	20	END	1745993460768	1745993461958
